,playerid,Name,Position(s),Team,Salary,dollar_value,Surplus,Values,Adjusted,Overall_Value,R,HR,RBI,SB,ex_AVE,K,W,SV,ex_WHIP,ex_ERA,Group,Tier,Stuff+,brl_percent,brl_percentile,whiff_percent
104,9218,Paul Goldschmidt,1B,Mudcats,31.0,14.0,-17.0,14.412968029336692,5.851699713913346,-3.0,90.5427,25.33314,86.57424,8.102673999999999,0.47008299999995984,0.0,0.0,0.0,0.0,0.0,9,6,0.0,12.0,79.0,37.0
105,10155,Mike Trout,OF,FA,0.0,14.0,14.0,13.084796156992873,5.848072104238797,28.0,84.79708,31.87664,83.34652,2.60128,-2.7669756000000234,0.0,0.0,0.0,0.0,0.0,9,6,0.0,16.0,96.0,26.0
106,9241,Starling Marte,OF,Bearded Villains,11.0,14.0,3.0,13.092327373986091,5.8556033212320155,17.0,63.33312000000001,11.665837999999999,53.0081,27.68326,-2.062294200000011,0.0,0.0,0.0,0.0,0.0,9,6,0.0,5.6,23.0,38.0
107,19427,Shane Bieber,SP,Yard Goats,19.0,14.0,-5.0,11.580574119575157,7.010642422594637,9.0,0.0,0.0,0.0,0.0,0.0,163.8816,10.044672,0.0,1.898403999999988,-0.7343833333333336,9,6,100.0,0.0,0.0,0.0
108,31837,Masataka Yoshida,OF,Bearded Villains,18.0,14.0,-4.0,12.801701261659106,5.564977208905031,10.0,70.27254,16.450979999999998,73.41112,4.752142,12.842346399999968,0.0,0.0,0.0,0.0,0.0,9,6,0.0,6.3,30.0,86.0
109,17678,Alex Bregman,3B,Steal Your Base,32.0,14.0,-18.0,12.513754518134188,5.813185134629208,-4.0,93.69821999999999,23.28472,86.68598,2.410898,-0.8064268000000254,0.0,0.0,0.0,0.0,0.0,9,6,0.0,5.4,22.0,98.0
110,30116,Seiya Suzuki,OF,E pluribus unum magnas bigas,16.0,14.0,-2.0,12.8146862430828,5.577962190328725,12.0,76.01364,22.299500000000002,76.9787,8.339534,1.2292750000000012,0.0,0.0,0.0,0.0,0.0,9,6,0.0,10.5,68.0,72.0
111,19197,Will Smith,C,Black Sox,17.0,14.0,-3.0,9.747368534511484,5.760222075527858,11.0,70.95858,21.421879999999998,75.71996,1.934178,-3.3979340000000207,0.0,0.0,0.0,0.0,0.0,9,6,0.0,6.7,32.0,82.0
112,24610,Steven Kwan,OF,E pluribus unum magnas bigas,8.0,14.0,6.0,12.817828468737908,5.581104415983832,20.0,84.56208000000001,6.627376,56.42722,18.066560000000003,6.364158800000013,0.0,0.0,0.0,0.0,0.0,9,6,0.0,1.1,1.0,100.0
113,19522,TJ Friedl,OF,The Maddogs 2,8.0,13.0,5.0,12.643602510578907,5.406878457824831,18.0,75.60781999999999,16.07306,62.988459999999996,20.34992,-4.842068400000002,0.0,0.0,0.0,0.0,0.0,9,6,0.0,3.2,7.0,88.0
114,11737,Nick Castellanos,OF,Big Papi memories,25.0,13.0,-12.0,12.426686708145061,5.1899626553909854,1.0,76.06648,24.04434,88.06888000000001,7.186828,-3.5573134000000266,0.0,0.0,0.0,0.0,0.0,9,6,0.0,9.8,62.0,5.0
115,16939,Lane Thomas,OF,Rollie's Fingers 🥸,3.0,13.0,10.0,12.331294333048579,5.094570280294503,23.0,80.48332,22.6216,73.63804,14.715100000000001,-9.200259000000017,0.0,0.0,0.0,0.0,0.0,9,6,23.0,9.6,61.0,63.0
116,19959,Jesus Luzardo,SP,Black Sox,17.0,13.0,-4.0,11.29051686796901,6.720585170988491,9.0,0.0,0.0,0.0,0.0,0.0,189.80720000000002,9.88162,0.0,-2.087851999999998,-1.604006666666669,9,6,102.0,0.0,0.0,0.0
117,24617,Jarren Duran,OF,Steal Your Base,5.0,13.0,8.0,12.705017023055465,5.468292970301389,21.0,70.76378,12.693999999999999,55.34116,25.12004,-4.168649000000016,0.0,0.0,0.0,0.0,0.0,9,6,0.0,5.3,20.0,55.0
118,24492,Grayson Rodriguez,SP,E pluribus unum magnas bigas,14.0,13.0,-1.0,11.351579362004516,6.781647665023996,12.0,0.0,0.0,0.0,0.0,0.0,166.3252,9.54336,0.0,1.456860000000006,-0.5679733333333317,9,6,117.0,0.0,0.0,0.0
119,27483,Bobby Miller,SP,Black Sox,11.0,13.0,2.0,10.908831452213255,6.338899755232735,15.0,0.0,0.0,0.0,0.0,0.0,141.04919999999998,10.99978,0.0,2.7086919999999965,-2.3923033333333334,9,6,123.0,0.0,0.0,0.0
120,17312,Justin Steele,SP,🤡 Clown Team Brohtani 🎌,7.0,13.0,6.0,11.08469784304302,6.514766146062501,19.0,0.0,0.0,0.0,0.0,0.0,160.2454,10.87484,0.0,-5.039247999999986,0.7781566666666635,9,6,99.0,0.0,0.0,0.0
121,23003,Yainer Diaz,C/1B,Big Papi memories,11.0,12.0,1.0,8.943879088817642,4.956732629834017,13.0,54.68206,20.215359999999997,66.6434,0.9601101999999999,1.289146400000007,0.0,0.0,0.0,0.0,0.0,9,6,0.0,12.2,81.0,37.0
122,18839,Josh Naylor,1B,Bearded Villains,10.0,12.0,2.0,13.593510477727184,5.032242162303838,14.0,65.63708,21.79606,84.17108,7.764264,6.8119351999999935,0.0,0.0,0.0,0.0,0.0,9,6,0.0,8.2,49.0,79.0
123,10603,Chris Sale,SP,🐘 Morton Hears a Boo 👻,11.0,12.0,1.0,10.69362324201431,6.12369154503379,13.0,0.0,0.0,0.0,0.0,0.0,144.5024,8.724064,0.0,4.653211999999991,-0.7652366666666651,9,6,94.0,0.0,0.0,0.0
124,31838,Kodai Senga,SP,Black Sox,18.0,12.0,-6.0,10.834461302861747,6.264529605881227,6.0,0.0,0.0,0.0,0.0,0.0,199.0704,11.310582,0.0,-11.694736000000006,-0.7124300000000006,9,6,97.0,0.0,0.0,0.0
125,sa3015704,Jackson Chourio,OF,Dirtbags 2022,4.0,12.0,8.0,12.082069424862041,4.845345372107966,20.0,61.35956,15.69098,63.68643999999999,21.36422,-5.041372800000019,0.0,0.0,0.0,0.0,0.0,9,6,0.0,0.0,0.0,0.0
126,12768,Sonny Gray,SP,Mudcats,17.0,12.0,-5.0,10.44885152713145,5.878919830150931,7.0,0.0,0.0,0.0,0.0,0.0,153.1688,10.00304,0.0,-4.4952599999999965,0.7692966666666706,9,6,103.0,0.0,0.0,0.0
127,19883,Alex Lange,RP,Black Sox,17.0,12.0,-5.0,11.815943502335472,6.153962270255047,7.0,0.0,0.0,0.0,0.0,0.0,76.46158,3.821374,20.14418,-10.028859200000003,-1.7787966666666684,9,6,121.0,0.0,0.0,0.0
128,24586,Kyle Bradish,SP,Bearded Villains,5.0,12.0,7.0,10.739182067438112,6.169250370457592,19.0,0.0,0.0,0.0,0.0,0.0,162.118,10.891259999999999,0.0,-3.8449559999999963,-1.0857666666666688,9,6,126.0,0.0,0.0,0.0
129,22197,MJ Melendez,C/OF,Big Papi memories,8.0,12.0,4.0,8.623894898907448,4.636748439923823,16.0,74.43898,21.640719999999998,67.59794000000001,5.65228,-12.173989600000027,0.0,0.0,0.0,0.0,0.0,9,6,0.0,11.2,74.0,7.0
130,18577,Ke'Bryan Hayes,3B,Bearded Villains,16.0,12.0,-4.0,11.477575179545335,4.7770057960403545,8.0,70.54874,14.710980000000001,66.56508,14.8567,-2.308797400000003,0.0,0.0,0.0,0.0,0.0,9,6,0.0,7.4,40.0,72.0
131,22664,Gabriel Moreno,C,Rollie's Fingers 🥸,10.0,12.0,2.0,8.604065778657818,4.616919319674192,14.0,52.75802,9.972512,55.58507999999999,5.610038,6.311451399999996,0.0,0.0,0.0,0.0,0.0,9,6,0.0,4.8,16.0,81.0
132,15009,Kyle Finnegan,RP,The Maddogs 2,5.0,12.0,7.0,11.532695137632842,5.870713905552417,19.0,0.0,0.0,0.0,0.0,0.0,63.82108000000001,3.676882,20.65386,-7.406060000000002,-3.2664366666666664,9,6,110.0,0.0,0.0,0.0
133,17484,Eloy Jimenez,OF,FA,0.0,11.0,11.0,11.43891430459775,4.202190251843675,22.0,65.06184,24.733719999999998,78.6369,0.22994060000000002,4.508610200000021,0.0,0.0,0.0,0.0,0.0,14,7,0.0,9.0,56.0,23.0
134,17919,Ian Happ,OF,E pluribus unum magnas bigas,12.0,11.0,-1.0,11.479362459562275,4.242638406808199,10.0,80.01924,21.38082,79.6637,10.89756,-9.022637400000008,0.0,0.0,0.0,0.0,0.0,14,7,0.0,9.0,56.0,47.0
135,8700,Justin Verlander,SP,Rollie's Fingers 🥸,23.0,11.0,-12.0,10.157690425929465,5.587758728948945,-1.0,0.0,0.0,0.0,0.0,0.0,146.2212,11.26374,0.0,1.1947719999999946,-4.608943333333336,14,7,106.0,0.0,0.0,0.0
136,19610,Keibert Ruiz,C,Rollie's Fingers 🥸,7.0,11.0,4.0,8.201954212272058,4.214807753288433,15.0,55.402319999999996,16.648400000000002,62.37112,2.310838,0.1565159999999821,0.0,0.0,0.0,0.0,0.0,14,7,0.0,5.8,25.0,97.0
137,16478,Kyle Schwarber,OF,The Maddogs 2,18.0,11.0,-7.0,11.729006126318499,4.492282073564423,4.0,99.2569,40.4544,95.69955999999999,3.6585880000000004,-24.608020999999994,0.0,0.0,0.0,0.0,0.0,14,7,0.0,16.4,97.0,16.0
138,14551,Anthony Santander,1B/OF,Rollie's Fingers 🥸,6.0,11.0,5.0,11.43856468412612,4.201840631372045,16.0,79.13806,28.7091,89.50818000000001,3.05277,-8.516700999999983,0.0,0.0,0.0,0.0,0.0,14,7,0.0,10.2,66.0,61.0
139,13074,Yu Darvish,SP,FA,0.0,11.0,11.0,10.045175143065066,5.475243446084546,22.0,0.0,0.0,0.0,0.0,0.0,157.9228,9.925736,0.0,5.5629480000000004,-6.37831666666667,14,7,112.0,0.0,0.0,0.0
140,16578,Yandy Diaz,1B,E pluribus unum magnas bigas,10.0,11.0,1.0,12.83591713101693,4.274648815593585,12.0,84.54688,17.70306,68.96459999999999,2.073308,12.692148000000032,0.0,0.0,0.0,0.0,0.0,14,7,0.0,9.5,60.0,86.0
141,27475,Jordan Walker,OF,Steal Your Base,9.0,11.0,2.0,11.670761700499384,4.434037647745308,13.0,65.20406,20.439600000000002,70.8634,9.454609999999999,0.28915720000000533,0.0,0.0,0.0,0.0,0.0,14,7,0.0,7.5,40.0,23.0
142,16426,Thairo Estrada,2B/SS,Bearded Villains,5.0,11.0,6.0,12.974378474124045,4.384206250789061,17.0,71.20084,15.59154,63.06282,21.15092,-2.734187200000008,0.0,0.0,0.0,0.0,0.0,14,7,0.0,4.8,16.0,72.0
143,26294,Bryson Stott,2B,Dirtbags 2022,12.0,11.0,-1.0,13.271520129071131,4.474154653089803,10.0,72.62798000000001,13.950819999999998,66.65018,21.485899999999997,-1.5437506000000099,0.0,0.0,0.0,0.0,0.0,14,7,0.0,4.7,14.0,95.0
144,14524,Jose Leclerc,RP,Steal Your Base,7.0,11.0,4.0,11.021839466444678,5.359858234364253,15.0,0.0,0.0,0.0,0.0,0.0,70.90482,2.202958,19.25012,-5.247591200000002,-2.364286666666666,14,7,105.0,0.0,0.0,0.0
145,21894,Gregory Santos,RP,Rollie's Fingers 🥸,4.0,11.0,7.0,11.431105103054545,5.76912387097412,18.0,0.0,0.0,0.0,0.0,0.0,65.46896000000001,2.194718,18.08828,-3.2430183999999995,-0.22019333333333435,14,7,127.0,0.0,0.0,0.0
146,21618,Alec Bohm,1B/3B,E pluribus unum magnas bigas,11.0,11.0,0.0,11.021115667398917,4.320546283893936,11.0,71.57488,16.93214,76.88812,3.809672,3.88909019999997,0.0,0.0,0.0,0.0,0.0,14,7,0.0,5.7,25.0,89.0
147,21711,Oneil Cruz,SS,Rollie's Fingers 🥸,14.0,11.0,-3.0,13.043924392467458,4.453752169132475,8.0,78.23218,22.03108,68.16378,19.70078,-9.302571799999996,0.0,0.0,0.0,0.0,0.0,14,7,0.0,0.0,0.0,0.0
148,11609,Willson Contreras,C,FA,0.0,11.0,11.0,8.535893766561086,4.548747307577461,22.0,62.474779999999996,20.11802,65.16058000000001,4.9931719999999995,-6.9160426000000115,0.0,0.0,0.0,0.0,0.0,14,7,0.0,12.2,81.0,27.0
149,27790,Evan Carter,OF,Black Sox,8.0,11.0,3.0,11.73491252093588,4.498188468181805,14.0,75.33202,15.826600000000003,70.57024,17.00414,-6.798300200000028,0.0,0.0,0.0,0.0,0.0,14,7,0.0,0.0,0.0,0.0
150,26323,Spencer Steer,1B/2B/3B/OF,Mudcats,9.0,11.0,2.0,11.196854504625572,4.496285121120591,13.0,72.47564,20.68054,77.9147,8.847194,-5.014237800000018,0.0,0.0,0.0,0.0,0.0,14,7,0.0,6.7,32.0,57.0
151,13613,Ketel Marte,2B,Yard Goats,12.0,11.0,-1.0,13.370245199297479,4.5728797233161504,10.0,85.9564,20.18628,78.08944,6.700376,4.926564800000023,0.0,0.0,0.0,0.0,0.0,14,7,0.0,8.0,47.0,75.0
152,19853,Michael King,SP/RP,The Maddogs 2,3.0,10.0,7.0,9.427056911868018,4.857125214887498,17.0,0.0,0.0,0.0,0.0,0.0,141.7288,7.956236,0.074045,-1.5335280000000011,0.5300433333333316,14,7,113.0,0.0,0.0,0.0
153,13419,Christian Walker,1B,The Maddogs 2,8.0,10.0,2.0,12.487494216945592,3.926225901522246,12.0,80.56074,27.202319999999997,91.61944000000001,6.357552,-7.032448000000045,0.0,0.0,0.0,0.0,0.0,14,7,0.0,11.2,74.0,42.0
154,14542,Carlos Estevez,RP,Black Sox,8.0,10.0,2.0,10.459638208278173,4.797656976197748,12.0,0.0,0.0,0.0,0.0,0.0,68.7365,3.352054,18.21246,-6.003853599999999,-3.78212,14,7,117.0,0.0,0.0,0.0
155,21897,Christopher Morel,2B/OF,Yard Goats,4.0,10.0,6.0,10.977892975484467,3.7411689227303917,16.0,72.03240000000001,26.08934,75.4074,10.720728,-12.256660399999987,0.0,0.0,0.0,0.0,0.0,14,7,0.0,15.9,95.0,2.0
156,19918,Daulton Varsho,OF,Yard Goats,18.0,10.0,-8.0,11.105338796725272,3.8686147439711966,2.0,70.94798,24.410739999999997,73.48822,15.529599999999999,-15.161626600000034,0.0,0.0,0.0,0.0,0.0,14,7,0.0,7.1,37.0,53.0
157,12927,Brandon Nimmo,OF,Yard Goats,12.0,10.0,-2.0,11.132126292669353,3.8954022399152777,8.0,88.51707999999999,18.798099999999998,66.15626,4.375322,0.6263600000000338,0.0,0.0,0.0,0.0,0.0,14,7,0.0,9.5,60.0,68.0
158,26517,Noelvi Marte,SS/3B,Dirtbags 2022,6.0,10.0,4.0,10.597808283774068,3.8972389002690875,14.0,59.62418,13.53692,59.179880000000004,14.11736,-0.037562600000029533,0.0,0.0,0.0,0.0,0.0,14,7,0.0,0.0,0.0,0.0
159,30134,Tanner Bibee,SP,🤡 Clown Team Brohtani 🎌,12.0,10.0,-2.0,9.412744084674307,4.842812387693787,8.0,0.0,0.0,0.0,0.0,0.0,153.0586,9.418322,0.0,-1.1484520000000202,-3.101803333333335,14,7,98.0,0.0,0.0,0.0
160,25976,Riley Greene,OF,Steal Your Base,8.0,10.0,2.0,11.239120782587344,4.0023967298332686,12.0,75.13744,16.45008,63.70918,8.113388,2.649867200000017,0.0,0.0,0.0,0.0,0.0,14,7,0.0,11.3,75.0,32.0
161,15507,Hunter Harvey,RP,E pluribus unum magnas bigas,4.0,10.0,6.0,10.7439384176989,5.081957185618474,16.0,0.0,0.0,0.0,0.0,0.0,67.44539999999999,3.2426679999999997,12.67426,2.453178399999993,0.012973333333334124,14,7,116.0,0.0,0.0,0.0
162,25756,Matt Brash,RP,Mudcats,6.0,10.0,4.0,10.686841599948801,5.024860367868376,14.0,0.0,0.0,0.0,0.0,0.0,85.42792,4.15773,9.04486,-0.9381240000000048,3.3890233333333333,14,7,122.0,0.0,0.0,0.0
163,13594,Robert Stephenson,RP,FA,0.0,10.0,10.0,10.668234800478821,5.006253568398396,20.0,0.0,0.0,0.0,0.0,0.0,73.92534,3.33656,11.52322,3.662842399999994,-0.12509000000000156,14,7,116.0,0.0,0.0,0.0
164,12304,Chris Bassitt,SP,The Maddogs 2,10.0,10.0,0.0,9.47667358139506,4.90674188441454,10.0,0.0,0.0,0.0,0.0,0.0,161.5896,12.05438,0.0,-3.5228479999999878,-6.677473333333336,14,7,92.0,0.0,0.0,0.0
165,26299,Josh Jung,3B,🐘 Morton Hears a Boo 👻,10.0,10.0,0.0,10.797409582034982,4.096840198530002,10.0,74.13178,25.562900000000003,83.80969999999999,2.94956,-6.035179599999992,0.0,0.0,0.0,0.0,0.0,14,7,0.0,11.9,77.0,23.0
166,10324,Marcell Ozuna,Util,The Maddogs 2,5.0,10.0,5.0,11.050560650237047,3.8138365974829718,15.0,73.40984,29.4421,85.9481,1.216854,-6.507224399999998,0.0,0.0,0.0,0.0,0.0,14,7,0.0,16.1,96.0,41.0
167,2036,Clayton Kershaw,SP,Bearded Villains,19.0,9.0,-10.0,8.76054092577067,4.19060922879015,-1.0,0.0,0.0,0.0,0.0,0.0,97.37986,7.301728,0.0,3.1911035999999937,1.4991050000000001,14,7,101.0,0.0,0.0,0.0
168,15711,Tyler O'Neill,OF,Bearded Villains,9.0,9.0,0.0,10.70742445208711,3.470700399333035,9.0,64.07024,20.977179999999997,65.44854000000001,12.0221,-6.174001400000009,0.0,0.0,0.0,0.0,0.0,14,7,0.0,0.0,0.0,0.0
169,24064,Ezequiel Tovar,SS,E pluribus unum magnas bigas,12.0,9.0,-3.0,11.94958892225837,3.3594166989233862,6.0,77.81620000000001,17.155459999999998,72.4516,12.96344,-3.2130070000000046,0.0,0.0,0.0,0.0,0.0,14,7,0.0,7.6,42.0,17.0
170,16511,Jordan Montgomery,SP,Bearded Villains,12.0,9.0,-3.0,9.165583220267006,4.595651523286486,6.0,0.0,0.0,0.0,0.0,0.0,160.20340000000002,11.045300000000001,0.0,-7.283120000000008,-3.681176666666667,14,7,97.0,0.0,0.0,0.0
171,22715,Maikel Garcia,SS/3B,The Maddogs 2,7.0,9.0,2.0,10.34660293622769,3.6460335527227095,11.0,63.473980000000005,6.446809999999999,49.600440000000006,20.36018,-1.0320833999999905,0.0,0.0,0.0,0.0,0.0,14,7,0.0,3.9,10.0,82.0
172,24729,Logan O'Hoppe,C,Rollie's Fingers 🥸,4.0,9.0,5.0,7.5605931482510425,3.5734466892674175,14.0,52.20374,20.96054,59.067319999999995,2.6496760000000004,-5.431926799999999,0.0,0.0,0.0,0.0,0.0,14,7,0.0,0.0,0.0,0.0
173,18314,Dansby Swanson,SS,🐘 Morton Hears a Boo 👻,17.0,9.0,-8.0,12.153682338498102,3.563510115163119,1.0,82.08348,22.76652,79.76254,11.03266,-7.720233200000024,0.0,0.0,0.0,0.0,0.0,14,7,0.0,10.4,67.0,28.0
174,19566,Nathaniel Lowe,1B,Mudcats,13.0,9.0,-4.0,12.087723625111677,3.5264553096883304,5.0,78.6738,21.77082,80.51354,2.683952,3.420757399999985,0.0,0.0,0.0,0.0,0.0,14,7,0.0,6.3,30.0,74.0
175,sa3023348,Yuki Matsui,RP,FA,0.0,9.0,9.0,9.991624097747822,4.329642865667397,18.0,0.0,0.0,0.0,0.0,0.0,78.70126666666667,3.02802,9.291966666666665,0.031311999999995045,3.0219,14,7,0.0,0.0,0.0,0.0
176,19858,Luis Rengifo,2B/SS/3B/OF,FA,0.0,9.0,9.0,10.021473028640221,3.3209036451352407,18.0,69.5872,18.1877,63.288120000000006,9.286234,-4.569556200000022,0.0,0.0,0.0,0.0,0.0,14,7,0.0,7.6,42.0,53.0
177,21483,Shane McClanahan,SP,Black Sox,13.0,9.0,-4.0,8.785955997087658,4.216024300107138,5.0,0.0,0.0,0.0,0.0,0.0,74.0656,5.5343,0.0,6.877149999999994,4.643903333333333,14,7,112.0,0.0,0.0,0.0
178,21224,Bailey Ober,SP,Yard Goats,12.0,9.0,-3.0,8.805828959447478,4.235897262466958,6.0,0.0,0.0,0.0,0.0,0.0,145.19459999999998,8.783748,0.0,4.047019999999998,-5.950360000000001,14,7,83.0,0.0,0.0,0.0
179,22275,Jake Burger,3B,Yard Goats,10.0,9.0,-1.0,10.01483257046287,3.3142631869578896,8.0,70.90936,28.45502,82.05481999999999,1.217688,-8.976703800000024,0.0,0.0,0.0,0.0,0.0,14,7,0.0,16.4,97.0,7.0
180,19238,Lourdes Gurriel Jr.,OF,Mudcats,11.0,9.0,-2.0,10.787556249701494,3.550832196947418,7.0,62.6062,16.98292,70.48384,4.38215,5.874662399999977,0.0,0.0,0.0,0.0,0.0,14,7,0.0,8.4,51.0,84.0
181,27768,Eury Perez,SP,🤡 Clown Team Brohtani 🎌,7.0,9.0,2.0,9.183978105380172,4.614046408399652,11.0,0.0,0.0,0.0,0.0,0.0,141.9876,7.630848,0.0,2.562828000000002,-1.8656033333333326,14,7,110.0,0.0,0.0,0.0
182,12564,Trevor Story,SS,The Maddogs 2,6.0,8.0,2.0,11.454282586179971,2.864110362844988,10.0,69.08332,19.59,69.76975999999999,20.56792,-13.906301999999982,0.0,0.0,0.0,0.0,0.0,5,8,0.0,0.0,0.0,0.0
183,25880,Hunter Brown,SP,Rollie's Fingers 🥸,6.0,8.0,2.0,8.414980283809886,3.845048586829366,10.0,0.0,0.0,0.0,0.0,0.0,153.5156,10.870239999999999,0.0,-9.67655200000002,-3.526073333333332,5,8,104.0,0.0,0.0,0.0
184,19352,Sean Murphy,C,Mudcats,7.0,8.0,1.0,7.209636953334108,3.2224904943504833,9.0,59.736079999999994,19.49604,63.34814,0.2710404,-5.9277032000000105,0.0,0.0,0.0,0.0,0.0,5,8,0.0,15.0,92.0,45.0
185,18900,Leody Taveras,OF,Black Sox,3.0,8.0,5.0,10.491198862733432,3.2544748099793566,13.0,65.45396000000001,13.917019999999999,61.18202,15.87442,-4.907603999999992,0.0,0.0,0.0,0.0,0.0,5,8,0.0,7.2,39.0,56.0
186,21534,Cal Raleigh,C,Steal Your Base,5.0,8.0,3.0,7.254910367532902,3.2677639085492767,11.0,64.32446,26.95938,76.55108,0.9397586,-17.45299,0.0,0.0,0.0,0.0,0.0,5,8,0.0,12.6,84.0,23.0
187,17548,Taylor Ward,OF,E pluribus unum magnas bigas,6.0,8.0,2.0,10.53040284588332,3.293678793129244,10.0,73.09026,19.87168,68.62152,5.451828,-1.2580142000000194,0.0,0.0,0.0,0.0,0.0,5,8,0.0,8.2,49.0,72.0
188,18684,Sandy Alcantara,SP,FA,0.0,8.0,8.0,8.46347041464316,3.89353871766264,16.0,0.0,0.0,0.0,0.0,0.0,86.45225,5.5307,0.0,7.175899999999998,2.3467999999999978,5,8,113.0,0.0,0.0,0.0
189,15362,Jeff Mcneil,2B/OF,Rollie's Fingers 🥸,6.0,8.0,2.0,10.299262253863143,3.062538201109067,10.0,69.24128,9.994016,60.8231,5.56321,9.020542000000006,0.0,0.0,0.0,0.0,0.0,5,8,0.0,1.3,2.0,98.0
190,17874,Nestor Cortes,SP,Rollie's Fingers 🥸,11.0,8.0,-3.0,8.413528874279992,3.843597177299472,5.0,0.0,0.0,0.0,0.0,0.0,127.96399999999998,8.223068000000001,0.0,3.640835999999999,-4.235783333333333,5,8,104.0,0.0,0.0,0.0
191,19599,Chas McCormick,OF,Black Sox,8.0,8.0,0.0,10.455678927104282,3.2189548743502066,8.0,63.304880000000004,19.448259999999998,65.32328,13.45808,-7.526895399999987,0.0,0.0,0.0,0.0,0.0,5,8,0.0,11.1,73.0,28.0
192,sa3022654,Wyatt Langford,OF,Black Sox,4.0,8.0,4.0,10.33450155820732,3.0977775054532444,12.0,60.0696,17.33194,62.95234000000001,11.916723999999999,-3.031995600000002,0.0,0.0,0.0,0.0,0.0,5,8,0.0,0.0,0.0,0.0
193,22263,Nolan Gorman,2B/3B,Big Papi memories,9.0,8.0,-1.0,9.868453077041968,3.1678836935369876,7.0,68.46942,27.187900000000003,75.68528,5.44925,-11.40356940000001,0.0,0.0,0.0,0.0,0.0,5,8,0.0,16.5,98.0,5.0
194,29622,Sal Frelick,OF,Dirtbags 2022,5.0,8.0,3.0,10.12219870814308,2.885474655389004,11.0,66.0793,8.890170000000001,60.28012,13.82402,0.2284773999999743,0.0,0.0,0.0,0.0,0.0,5,8,0.0,0.0,0.0,0.0
195,18000,Triston Mckenzie,SP/RP,Yard Goats,12.0,8.0,-4.0,8.641337516571154,4.071405819590634,4.0,0.0,0.0,0.0,0.0,0.0,147.829,8.668586,0.0,1.4720799999999883,-5.042503333333339,5,8,100.0,0.0,0.0,0.0
196,13621,Jeimer Candelario,1B/3B,Yard Goats,3.0,8.0,5.0,9.726908636997816,3.0263392534928357,13.0,70.93912,21.5111,77.28812,4.010698,-6.432088600000014,0.0,0.0,0.0,0.0,0.0,5,8,0.0,7.9,46.0,56.0
197,16162,Brandon Woodruff,SP,FA,0.0,7.0,7.0,7.8496320409703735,3.2797003439898536,14.0,0.0,0.0,0.0,0.0,0.0,66.53025,4.03255,0.0,9.035499999999995,3.935103333333333,5,8,114.0,0.0,0.0,0.0
198,13799,Matt Strahm,SP/RP,Bearded Villains,6.0,7.0,1.0,7.620733748721311,3.050802051740791,8.0,0.0,0.0,0.0,0.0,0.0,79.43428,4.675998,1.8539020000000002,5.447983199999996,0.5039933333333331,5,8,104.0,0.0,0.0,0.0
199,14168,Jose Berrios,SP,🐘 Morton Hears a Boo 👻,10.0,7.0,-3.0,8.029415715446923,3.4594840184664033,4.0,0.0,0.0,0.0,0.0,0.0,161.522,10.735912,0.0,-4.297303999999992,-8.218260000000004,5,8,100.0,0.0,0.0,0.0
200,13164,Eduardo Rodriguez,SP,Dirtbags 2022,3.0,7.0,4.0,7.905414819674354,3.3354831226938337,11.0,0.0,0.0,0.0,0.0,0.0,152.9234,11.062932,0.0,-12.791636000000016,-3.473663333333333,5,8,83.0,0.0,0.0,0.0
201,30279,Bryan Woo,SP,Steal Your Base,5.0,7.0,2.0,7.90267902618197,3.3327473292014504,9.0,0.0,0.0,0.0,0.0,0.0,132.1868,7.333485999999999,0.0,1.8972720000000038,-3.68607333333333,5,8,103.0,0.0,0.0,0.0
202,27676,Vinnie Pasquantino,1B,Big Papi memories,9.0,7.0,-2.0,11.17608943505089,2.6148211196275444,5.0,69.003,21.10846,75.52264,1.6172039999999999,4.57433420000001,0.0,0.0,0.0,0.0,0.0,5,8,0.0,0.0,0.0,0.0
203,26121,Francisco Alvarez,C,Big Papi memories,8.0,7.0,-1.0,6.4405795062104865,2.4534330472268615,6.0,58.56478,23.73742,68.12654,2.153596,-16.425795000000022,0.0,0.0,0.0,0.0,0.0,5,8,0.0,12.8,84.0,15.0
204,22182,Hunter Greene,SP,Big Papi memories,10.0,7.0,-3.0,7.675479177559454,3.1055474805789345,4.0,0.0,0.0,0.0,0.0,0.0,184.42000000000002,9.062134,0.0,-2.9602400000000046,-9.528260000000003,5,8,124.0,0.0,0.0,0.0
205,15518,Amed Rosario,2B/SS,FA,0.0,7.0,7.0,11.011779595601464,2.4216073722664806,14.0,67.84402,9.836768000000001,61.034220000000005,14.09694,2.681957199999971,0.0,0.0,0.0,0.0,0.0,5,8,0.0,3.4,8.0,63.0
206,19374,Walker Buehler,RP,Steal Your Base,14.0,7.0,-7.0,8.781834148665613,3.119852916585188,0.0,0.0,0.0,0.0,0.0,0.0,127.77080000000001,9.40618,0.0,1.2390439999999843,-3.7286433333333333,5,8,0.0,0.0,0.0,0.0
207,15112,Ryan McMahon,2B/3B,FA,0.0,7.0,7.0,9.136674747540129,2.436105364035148,14.0,72.91033999999999,22.11722,73.2406,6.231471999999999,-11.878979600000008,0.0,0.0,0.0,0.0,0.0,5,8,0.0,11.4,76.0,13.0
208,21527,James McArthur,RP,E pluribus unum magnas bigas,3.0,7.0,4.0,7.8194022287858855,3.2494705318053656,11.0,0.0,0.0,0.0,0.0,0.0,62.6443,2.864674,14.45668,-7.861883199999999,-3.803356666666668,5,8,114.0,0.0,0.0,0.0
